Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2000","2000","°C","-0.043","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2001","2001","°C","0.315","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2002","2002","°C","0.341","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2003","2003","°C","2.116","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2004","2004","°C","0.649","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2005","2005","°C","2.922","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2006","2006","°C","0.346","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2007","2007","°C","2.854","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2008","2008","°C","3.383","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2009","2009","°C","2.194","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2010","2010","°C","1.777","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2011","2011","°C","3.248","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2012","2012","°C","2.099","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2013","2013","°C","0.853","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2014","2014","°C","-0.039","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2015","2015","°C","1.118","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2016","2016","°C","0.695","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2017","2017","°C","1.099","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2018","2018","°C","4.239","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2019","2019","°C","2.641","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7010","October","2020","2020","°C","3.102","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","1992","1992","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","1993","1993","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","1994","1994","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","1995","1995","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","1996","1996","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","1997","1997","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","1998","1998","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","1999","1999","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2000","2000","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7010","October","2020","2020","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","1992","1992","°C","-1.383","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","1993","1993","°C","-1.731","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","1994","1994","°C","0.014","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","1995","1995","°C","3.133","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","1996","1996","°C","2.915","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","1997","1997","°C","-0.048","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","1998","1998","°C","-3.447","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","1999","1999","°C","-0.159","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2000","2000","°C","-1.264","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2001","2001","°C","3.64","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2002","2002","°C","0.985","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2003","2003","°C","0.175","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2004","2004","°C","3.518","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2005","2005","°C","4.4","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2006","2006","°C","2.056","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2007","2007","°C","2.638","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2008","2008","°C","3.457","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2009","2009","°C","0.242","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2010","2010","°C","3.89","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2011","2011","°C","1.219","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2012","2012","°C","2.662","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2013","2013","°C","5.397","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2014","2014","°C","1.327","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2015","2015","°C","1.582","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2016","2016","°C","-0.559","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2017","2017","°C","2.714","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2018","2018","°C","1.695","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2019","2019","°C","1.736","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7011","November","2020","2020","°C","5.359","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","1992","1992","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","1993","1993","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","1994","1994","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","1995","1995","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","1996","1996","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","1997","1997","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","1998","1998","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","1999","1999","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2000","2000","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7011","November","2020","2020","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","1992","1992","°C","1.643","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","1993","1993","°C","-0.553","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","1994","1994","°C","-0.837","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","1995","1995","°C","1.367","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","1996","1996","°C","0.019","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","1997","1997","°C","-1.699","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","1998","1998","°C","0.795","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","1999","1999","°C","3.014","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2000","2000","°C","-1.55","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2001","2001","°C","-0.059","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2002","2002","°C","-3.302","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2003","2003","°C","3.835","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2004","2004","°C","-0.983","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2005","2005","°C","1.442","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2006","2006","°C","3.575","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2007","2007","°C","3.273","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2008","2008","°C","2.263","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2009","2009","°C","-1.739","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2010","2010","°C","-0.679","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2011","2011","°C","3.057","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2012","2012","°C","-1.421","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2013","2013","°C","4.956","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2014","2014","°C","2.641","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2015","2015","°C","3.905","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2016","2016","°C","0.527","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2017","2017","°C","3.645","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2018","2018","°C","0.862","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2019","2019","°C","2.867","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7012","December","2020","2020","°C","1.142","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","1992","1992","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","1993","1993","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","1994","1994","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","1995","1995","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","1996","1996","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","1997","1997","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","1998","1998","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","1999","1999","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2000","2000","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7012","December","2020","2020","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","1992","1992","°C","2.038","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","1993","1993","°C","3.189","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","1994","1994","°C","-0.019","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","1995","1995","°C","3.37","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","1996","1996","°C","1.631","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","1997","1997","°C","1.093","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","1998","1998","°C","-0.114","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","1999","1999","°C","1.469","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2000","2000","°C","2.382","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2001","2001","°C","-0.728","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2002","2002","°C","2.456","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2003","2003","°C","0.072","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2004","2004","°C","2.79","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2005","2005","°C","1.015","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2006","2006","°C","-0.13","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2007","2007","°C","3.46","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2008","2008","°C","3.068","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2009","2009","°C","1.285","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2010","2010","°C","-1.371","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2011","2011","°C","0.357","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2012","2012","°C","1.885","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2013","2013","°C","0.109","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2014","2014","°C","2.05","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2015","2015","°C","3.712","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2016","2016","°C","3.95","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2017","2017","°C","2.506","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2018","2018","°C","3.12","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2019","2019","°C","2.529","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7016","Dec–Jan–Feb","2020","2020","°C","5.249","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","1992","1992","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","1993","1993","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","1994","1994","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","1995","1995","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","1996","1996","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","1997","1997","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","1998","1998","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","1999","1999","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2000","2000","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7016","Dec–Jan–Feb","2020","2020","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","1992","1992","°C","0.798","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","1993","1993","°C","1.108","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","1994","1994","°C","0.883","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","1995","1995","°C","2.321","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","1996","1996","°C","0.84","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","1997","1997","°C","2.979","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","1998","1998","°C","0.314","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","1999","1999","°C","-0.616","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2000","2000","°C","2.336","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2001","2001","°C","1.501","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2002","2002","°C","2.504","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2003","2003","°C","1.885","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2004","2004","°C","0.779","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2005","2005","°C","1.75","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2006","2006","°C","0.232","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2007","2007","°C","3.024","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2008","2008","°C","2.499","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2009","2009","°C","1.615","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2010","2010","°C","1.323","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2011","2011","°C","3.439","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2012","2012","°C","2.165","Fc","Calculated data"
